"seq","mdptn","email","kyoten","namae","url","ptnid","insdate","sent","sentdate"
"40","30","hirakawa_takeshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"40","30","hirakawa_takeshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"40","30","hirakawa_takeshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"40","30","hirakawa_takeshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"41","30","ozaki_you@example.com","","","","7","2012-11-28 11:50:00","0",""
"41","30","ozaki_you@example.com","","","","3","2012-11-28 11:50:00","0",""
"41","30","ozaki_you@example.com","","","","2","2012-11-28 11:50:00","0",""
"41","30","ozaki_you@example.com","","","","5","2012-11-28 11:50:00","0",""
"42","30","matsunaga_kaoru@example.com","","","","7","2012-11-28 11:50:00","0",""
"42","30","matsunaga_kaoru@example.com","","","","3","2012-11-28 11:50:00","0",""
"42","30","matsunaga_kaoru@example.com","","","","2","2012-11-28 11:50:00","0",""
"42","30","matsunaga_kaoru@example.com","","","","5","2012-11-28 11:50:00","0",""
"43","30","hirabayashi_rio@example.com","","","","7","2012-11-28 11:50:00","0",""
"43","30","hirabayashi_rio@example.com","","","","3","2012-11-28 11:50:00","0",""
"43","30","hirabayashi_rio@example.com","","","","2","2012-11-28 11:50:00","0",""
"43","30","hirabayashi_rio@example.com","","","","5","2012-11-28 11:50:00","0",""
"44","30","shigematsu_kogan@example.com","","","","7","2012-11-28 11:50:00","0",""
"44","30","shigematsu_kogan@example.com","","","","3","2012-11-28 11:50:00","0",""
"44","30","shigematsu_kogan@example.com","","","","2","2012-11-28 11:50:00","0",""
"44","30","shigematsu_kogan@example.com","","","","5","2012-11-28 11:50:00","0",""
"45","30","kobayashi_emiko@example.com","","","","7","2012-11-28 11:50:00","0",""
"45","30","kobayashi_emiko@example.com","","","","3","2012-11-28 11:50:00","0",""
"45","30","kobayashi_emiko@example.com","","","","2","2012-11-28 11:50:00","0",""
"45","30","kobayashi_emiko@example.com","","","","5","2012-11-28 11:50:00","0",""
"46","30","kiyono_kaoru@example.com","","","","7","2012-11-28 11:50:00","0",""
"46","30","kiyono_kaoru@example.com","","","","3","2012-11-28 11:50:00","0",""
"46","30","kiyono_kaoru@example.com","","","","2","2012-11-28 11:50:00","0",""
"46","30","kiyono_kaoru@example.com","","","","5","2012-11-28 11:50:00","0",""
"47","30","horii_satoshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"47","30","horii_satoshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"47","30","horii_satoshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"47","30","horii_satoshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"48","30","fukuyama_nobuhiko@example.com","","","","7","2012-11-28 11:50:00","0",""
"48","30","fukuyama_nobuhiko@example.com","","","","3","2012-11-28 11:50:00","0",""
"48","30","fukuyama_nobuhiko@example.com","","","","2","2012-11-28 11:50:00","0",""
"48","30","fukuyama_nobuhiko@example.com","","","","5","2012-11-28 11:50:00","0",""
"49","30","naruse_erika@example.com","","","","7","2012-11-28 11:50:00","0",""
"49","30","naruse_erika@example.com","","","","3","2012-11-28 11:50:00","0",""
"49","30","naruse_erika@example.com","","","","2","2012-11-28 11:50:00","0",""
"49","30","naruse_erika@example.com","","","","5","2012-11-28 11:50:00","0",""
"50","30","uchino_satoshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"50","30","uchino_satoshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"50","30","uchino_satoshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"50","30","uchino_satoshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"51","30","ootani_nagatoshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"51","30","ootani_nagatoshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"51","30","ootani_nagatoshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"51","30","ootani_nagatoshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"52","30","minakawa_hitori@example.com","","","","7","2012-11-28 11:50:00","0",""
"52","30","minakawa_hitori@example.com","","","","3","2012-11-28 11:50:00","0",""
"52","30","minakawa_hitori@example.com","","","","2","2012-11-28 11:50:00","0",""
"52","30","minakawa_hitori@example.com","","","","5","2012-11-28 11:50:00","0",""
"53","30","ichiki_shou@example.com","","","","7","2012-11-28 11:50:00","0",""
"53","30","ichiki_shou@example.com","","","","3","2012-11-28 11:50:00","0",""
"53","30","ichiki_shou@example.com","","","","2","2012-11-28 11:50:00","0",""
"53","30","ichiki_shou@example.com","","","","5","2012-11-28 11:50:00","0",""
"54","30","kawabata_ikue@example.com","","","","7","2012-11-28 11:50:00","0",""
"54","30","kawabata_ikue@example.com","","","","3","2012-11-28 11:50:00","0",""
"54","30","kawabata_ikue@example.com","","","","2","2012-11-28 11:50:00","0",""
"54","30","kawabata_ikue@example.com","","","","5","2012-11-28 11:50:00","0",""
"55","30","sugimoto_teppei@example.com","","","","7","2012-11-28 11:50:00","0",""
"55","30","sugimoto_teppei@example.com","","","","3","2012-11-28 11:50:00","0",""
"55","30","sugimoto_teppei@example.com","","","","2","2012-11-28 11:50:00","0",""
"55","30","sugimoto_teppei@example.com","","","","5","2012-11-28 11:50:00","0",""
"56","30","iwamura_teppei@example.com","","","","7","2012-11-28 11:50:00","0",""
"56","30","iwamura_teppei@example.com","","","","3","2012-11-28 11:50:00","0",""
"56","30","iwamura_teppei@example.com","","","","2","2012-11-28 11:50:00","0",""
"56","30","iwamura_teppei@example.com","","","","5","2012-11-28 11:50:00","0",""
"57","30","mouri_atsushi@example.com","","","","7","2012-11-28 11:50:00","0",""
"57","30","mouri_atsushi@example.com","","","","3","2012-11-28 11:50:00","0",""
"57","30","mouri_atsushi@example.com","","","","2","2012-11-28 11:50:00","0",""
"57","30","mouri_atsushi@example.com","","","","5","2012-11-28 11:50:00","0",""
"58","30","makita_risa@example.com","","","","7","2012-11-28 11:50:00","0",""
"58","30","makita_risa@example.com","","","","3","2012-11-28 11:50:00","0",""
"58","30","makita_risa@example.com","","","","2","2012-11-28 11:50:00","0",""
"58","30","makita_risa@example.com","","","","5","2012-11-28 11:50:00","0",""
"59","30","kurata_ann@example.com","","","","7","2012-11-28 11:50:00","0",""
"59","30","kurata_ann@example.com","","","","3","2012-11-28 11:50:00","0",""
"59","30","kurata_ann@example.com","","","","2","2012-11-28 11:50:00","0",""
"59","30","kurata_ann@example.com","","","","5","2012-11-28 11:50:00","0",""
"60","30","iijima_haruka@example.com","","","","7","2012-11-28 11:50:00","0",""
"60","30","iijima_haruka@example.com","","","","3","2012-11-28 11:50:00","0",""
"60","30","iijima_haruka@example.com","","","","2","2012-11-28 11:50:00","0",""
"60","30","iijima_haruka@example.com","","","","5","2012-11-28 11:50:00","0",""
"61","30","oohira_takao@example.com","","","","7","2012-11-28 11:50:00","0",""
"61","30","oohira_takao@example.com","","","","3","2012-11-28 11:50:00","0",""
"61","30","oohira_takao@example.com","","","","2","2012-11-28 11:50:00","0",""
"61","30","oohira_takao@example.com","","","","5","2012-11-28 11:50:00","0",""
"62","30","karasawa_yuu@example.com","","","","7","2012-11-28 11:50:00","0",""
"62","30","karasawa_yuu@example.com","","","","3","2012-11-28 11:50:00","0",""
"62","30","karasawa_yuu@example.com","","","","2","2012-11-28 11:50:00","0",""
"62","30","karasawa_yuu@example.com","","","","5","2012-11-28 11:50:00","0",""
"63","30","ishizawa_chiemi@example.com","","","","7","2012-11-28 11:50:00","0",""
"63","30","ishizawa_chiemi@example.com","","","","3","2012-11-28 11:50:00","0",""
"63","30","ishizawa_chiemi@example.com","","","","2","2012-11-28 11:50:00","0",""
"63","30","ishizawa_chiemi@example.com","","","","5","2012-11-28 11:50:00","0",""
"64","30","nakagawa_nana@example.com","","","","7","2012-11-28 11:50:00","0",""
"64","30","nakagawa_nana@example.com","","","","3","2012-11-28 11:50:00","0",""
"64","30","nakagawa_nana@example.com","","","","2","2012-11-28 11:50:00","0",""
"64","30","nakagawa_nana@example.com","","","","5","2012-11-28 11:50:00","0",""
"65","30","hamada_kenji@example.com","","","","7","2012-11-28 11:50:00","0",""
"65","30","hamada_kenji@example.com","","","","3","2012-11-28 11:50:00","0",""
"65","30","hamada_kenji@example.com","","","","2","2012-11-28 11:50:00","0",""
"65","30","hamada_kenji@example.com","","","","5","2012-11-28 11:50:00","0",""
"66","30","aragaki_natsumi@example.com","","","","7","2012-11-28 11:50:00","0",""
"66","30","aragaki_natsumi@example.com","","","","3","2012-11-28 11:50:00","0",""
"66","30","aragaki_natsumi@example.com","","","","2","2012-11-28 11:50:00","0",""
"66","30","aragaki_natsumi@example.com","","","","5","2012-11-28 11:50:00","0",""
"67","30","fukuchi_mirai@example.com","","","","7","2012-11-28 11:50:00","0",""
"67","30","fukuchi_mirai@example.com","","","","3","2012-11-28 11:50:00","0",""
"67","30","fukuchi_mirai@example.com","","","","2","2012-11-28 11:50:00","0",""
"67","30","fukuchi_mirai@example.com","","","","5","2012-11-28 11:50:00","0",""
"68","30","yajima_yuino@example.com","","","","7","2012-11-28 11:50:00","0",""
"68","30","yajima_yuino@example.com","","","","3","2012-11-28 11:50:00","0",""
"68","30","yajima_yuino@example.com","","","","2","2012-11-28 11:50:00","0",""
"68","30","yajima_yuino@example.com","","","","5","2012-11-28 11:50:00","0",""
"69","30","murai_asami@example.com","","","","7","2012-11-28 11:50:00","0",""
"69","30","murai_asami@example.com","","","","3","2012-11-28 11:50:00","0",""
"69","30","murai_asami@example.com","","","","2","2012-11-28 11:50:00","0",""
"69","30","murai_asami@example.com","","","","5","2012-11-28 11:50:00","0",""
"70","30","enndou_sachie@example.com","","","","7","2012-11-28 11:50:00","0",""
"70","30","enndou_sachie@example.com","","","","3","2012-11-28 11:50:00","0",""
"70","30","enndou_sachie@example.com","","","","2","2012-11-28 11:50:00","0",""
"70","30","enndou_sachie@example.com","","","","5","2012-11-28 11:50:00","0",""
"71","30","yusuke_teruyoshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"71","30","yusuke_teruyoshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"71","30","yusuke_teruyoshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"71","30","yusuke_teruyoshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"72","30","yada_manami@example.com","","","","7","2012-11-28 11:50:00","0",""
"72","30","yada_manami@example.com","","","","3","2012-11-28 11:50:00","0",""
"72","30","yada_manami@example.com","","","","2","2012-11-28 11:50:00","0",""
"72","30","yada_manami@example.com","","","","5","2012-11-28 11:50:00","0",""
"73","30","shinoda_hiromasa@example.com","","","","7","2012-11-28 11:50:00","0",""
"73","30","shinoda_hiromasa@example.com","","","","3","2012-11-28 11:50:00","0",""
"73","30","shinoda_hiromasa@example.com","","","","2","2012-11-28 11:50:00","0",""
"73","30","shinoda_hiromasa@example.com","","","","5","2012-11-28 11:50:00","0",""
"74","30","akabane_reiko@example.com","","","","7","2012-11-28 11:50:00","0",""
"74","30","akabane_reiko@example.com","","","","3","2012-11-28 11:50:00","0",""
"74","30","akabane_reiko@example.com","","","","2","2012-11-28 11:50:00","0",""
"74","30","akabane_reiko@example.com","","","","5","2012-11-28 11:50:00","0",""
"75","30","kawamoto_mirai@example.com","","","","7","2012-11-28 11:50:00","0",""
"75","30","kawamoto_mirai@example.com","","","","3","2012-11-28 11:50:00","0",""
"75","30","kawamoto_mirai@example.com","","","","2","2012-11-28 11:50:00","0",""
"75","30","kawamoto_mirai@example.com","","","","5","2012-11-28 11:50:00","0",""
"76","30","fukaya_kisuke@example.com","","","","7","2012-11-28 11:50:00","0",""
"76","30","fukaya_kisuke@example.com","","","","3","2012-11-28 11:50:00","0",""
"76","30","fukaya_kisuke@example.com","","","","2","2012-11-28 11:50:00","0",""
"76","30","fukaya_kisuke@example.com","","","","5","2012-11-28 11:50:00","0",""
"77","30","yamaoka_yutaka@example.com","","","","7","2012-11-28 11:50:00","0",""
"77","30","yamaoka_yutaka@example.com","","","","3","2012-11-28 11:50:00","0",""
"77","30","yamaoka_yutaka@example.com","","","","2","2012-11-28 11:50:00","0",""
"77","30","yamaoka_yutaka@example.com","","","","5","2012-11-28 11:50:00","0",""
"78","30","ogi_yousuke@example.com","","","","7","2012-11-28 11:50:00","0",""
"78","30","ogi_yousuke@example.com","","","","3","2012-11-28 11:50:00","0",""
"78","30","ogi_yousuke@example.com","","","","2","2012-11-28 11:50:00","0",""
"78","30","ogi_yousuke@example.com","","","","5","2012-11-28 11:50:00","0",""
"79","30","nagatomo_youko@example.com","","","","7","2012-11-28 11:50:00","0",""
"79","30","nagatomo_youko@example.com","","","","3","2012-11-28 11:50:00","0",""
"79","30","nagatomo_youko@example.com","","","","2","2012-11-28 11:50:00","0",""
"79","30","nagatomo_youko@example.com","","","","5","2012-11-28 11:50:00","0",""
"80","30","ehara_waka@example.com","","","","7","2012-11-28 11:50:00","0",""
"80","30","ehara_waka@example.com","","","","3","2012-11-28 11:50:00","0",""
"80","30","ehara_waka@example.com","","","","2","2012-11-28 11:50:00","0",""
"80","30","ehara_waka@example.com","","","","5","2012-11-28 11:50:00","0",""
"81","30","tabe_ken@example.com","","","","7","2012-11-28 11:50:00","0",""
"81","30","tabe_ken@example.com","","","","3","2012-11-28 11:50:00","0",""
"81","30","tabe_ken@example.com","","","","2","2012-11-28 11:50:00","0",""
"81","30","tabe_ken@example.com","","","","5","2012-11-28 11:50:00","0",""
"82","30","nagata_hiroki@example.com","","","","7","2012-11-28 11:50:00","0",""
"82","30","nagata_hiroki@example.com","","","","3","2012-11-28 11:50:00","0",""
"82","30","nagata_hiroki@example.com","","","","2","2012-11-28 11:50:00","0",""
"82","30","nagata_hiroki@example.com","","","","5","2012-11-28 11:50:00","0",""
"83","30","ootani_kazuya@example.com","","","","7","2012-11-28 11:50:00","0",""
"83","30","ootani_kazuya@example.com","","","","3","2012-11-28 11:50:00","0",""
"83","30","ootani_kazuya@example.com","","","","2","2012-11-28 11:50:00","0",""
"83","30","ootani_kazuya@example.com","","","","5","2012-11-28 11:50:00","0",""
"84","30","ochi_michiko@example.com","","","","7","2012-11-28 11:50:00","0",""
"84","30","ochi_michiko@example.com","","","","3","2012-11-28 11:50:00","0",""
"84","30","ochi_michiko@example.com","","","","2","2012-11-28 11:50:00","0",""
"84","30","ochi_michiko@example.com","","","","5","2012-11-28 11:50:00","0",""
"85","30","nomoto_satoshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"85","30","nomoto_satoshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"85","30","nomoto_satoshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"85","30","nomoto_satoshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"86","30","okuno_haruki@example.com","","","","7","2012-11-28 11:50:00","0",""
"86","30","okuno_haruki@example.com","","","","3","2012-11-28 11:50:00","0",""
"86","30","okuno_haruki@example.com","","","","2","2012-11-28 11:50:00","0",""
"86","30","okuno_haruki@example.com","","","","5","2012-11-28 11:50:00","0",""
"87","30","fukuhara_shingo@example.com","","","","7","2012-11-28 11:50:00","0",""
"87","30","fukuhara_shingo@example.com","","","","3","2012-11-28 11:50:00","0",""
"87","30","fukuhara_shingo@example.com","","","","2","2012-11-28 11:50:00","0",""
"87","30","fukuhara_shingo@example.com","","","","5","2012-11-28 11:50:00","0",""
"88","30","nakao_haruka@example.com","","","","7","2012-11-28 11:50:00","0",""
"88","30","nakao_haruka@example.com","","","","3","2012-11-28 11:50:00","0",""
"88","30","nakao_haruka@example.com","","","","2","2012-11-28 11:50:00","0",""
"88","30","nakao_haruka@example.com","","","","5","2012-11-28 11:50:00","0",""
"89","30","morimoto_tatsuya@example.com","","","","7","2012-11-28 11:50:00","0",""
"89","30","morimoto_tatsuya@example.com","","","","3","2012-11-28 11:50:00","0",""
"89","30","morimoto_tatsuya@example.com","","","","2","2012-11-28 11:50:00","0",""
"89","30","morimoto_tatsuya@example.com","","","","5","2012-11-28 11:50:00","0",""
"90","30","kase_george@example.com","","","","7","2012-11-28 11:50:00","0",""
"90","30","kase_george@example.com","","","","3","2012-11-28 11:50:00","0",""
"90","30","kase_george@example.com","","","","2","2012-11-28 11:50:00","0",""
"90","30","kase_george@example.com","","","","5","2012-11-28 11:50:00","0",""
"91","30","aikawa_erika@example.com","","","","7","2012-11-28 11:50:00","0",""
"91","30","aikawa_erika@example.com","","","","3","2012-11-28 11:50:00","0",""
"91","30","aikawa_erika@example.com","","","","2","2012-11-28 11:50:00","0",""
"91","30","aikawa_erika@example.com","","","","5","2012-11-28 11:50:00","0",""
"92","30","nagata_toshiya@example.com","","","","7","2012-11-28 11:50:00","0",""
"92","30","nagata_toshiya@example.com","","","","3","2012-11-28 11:50:00","0",""
"92","30","nagata_toshiya@example.com","","","","2","2012-11-28 11:50:00","0",""
"92","30","nagata_toshiya@example.com","","","","5","2012-11-28 11:50:00","0",""
"93","30","matsuki_riko@example.com","","","","7","2012-11-28 11:50:00","0",""
"93","30","matsuki_riko@example.com","","","","3","2012-11-28 11:50:00","0",""
"93","30","matsuki_riko@example.com","","","","2","2012-11-28 11:50:00","0",""
"93","30","matsuki_riko@example.com","","","","5","2012-11-28 11:50:00","0",""
"94","30","kawabata_kenichi@example.com","","","","7","2012-11-28 11:50:00","0",""
"94","30","kawabata_kenichi@example.com","","","","3","2012-11-28 11:50:00","0",""
"94","30","kawabata_kenichi@example.com","","","","2","2012-11-28 11:50:00","0",""
"94","30","kawabata_kenichi@example.com","","","","5","2012-11-28 11:50:00","0",""
"95","30","hirakawa_nagisa@example.com","","","","7","2012-11-28 11:50:00","0",""
"95","30","hirakawa_nagisa@example.com","","","","3","2012-11-28 11:50:00","0",""
"95","30","hirakawa_nagisa@example.com","","","","2","2012-11-28 11:50:00","0",""
"95","30","hirakawa_nagisa@example.com","","","","5","2012-11-28 11:50:00","0",""
"96","30","uematsu_shinya@example.com","","","","7","2012-11-28 11:50:00","0",""
"96","30","uematsu_shinya@example.com","","","","3","2012-11-28 11:50:00","0",""
"96","30","uematsu_shinya@example.com","","","","2","2012-11-28 11:50:00","0",""
"96","30","uematsu_shinya@example.com","","","","5","2012-11-28 11:50:00","0",""
"97","30","sekiya_hiroko@example.com","","","","7","2012-11-28 11:50:00","0",""
"97","30","sekiya_hiroko@example.com","","","","3","2012-11-28 11:50:00","0",""
"97","30","sekiya_hiroko@example.com","","","","2","2012-11-28 11:50:00","0",""
"97","30","sekiya_hiroko@example.com","","","","5","2012-11-28 11:50:00","0",""
"98","30","iwatani_maho@example.com","","","","7","2012-11-28 11:50:00","0",""
"98","30","iwatani_maho@example.com","","","","3","2012-11-28 11:50:00","0",""
"98","30","iwatani_maho@example.com","","","","2","2012-11-28 11:50:00","0",""
"98","30","iwatani_maho@example.com","","","","5","2012-11-28 11:50:00","0",""
"99","30","karasawa_emi@example.com","","","","7","2012-11-28 11:50:00","0",""
"99","30","karasawa_emi@example.com","","","","3","2012-11-28 11:50:00","0",""
"99","30","karasawa_emi@example.com","","","","2","2012-11-28 11:50:00","0",""
"99","30","karasawa_emi@example.com","","","","5","2012-11-28 11:50:00","0",""
"100","30","fukada_aya@example.com","","","","7","2012-11-28 11:50:00","0",""
"100","30","fukada_aya@example.com","","","","3","2012-11-28 11:50:00","0",""
"100","30","fukada_aya@example.com","","","","2","2012-11-28 11:50:00","0",""
"100","30","fukada_aya@example.com","","","","5","2012-11-28 11:50:00","0",""
"101","30","hata_ayako@example.com","","","","7","2012-11-28 11:50:00","0",""
"101","30","hata_ayako@example.com","","","","3","2012-11-28 11:50:00","0",""
"101","30","hata_ayako@example.com","","","","2","2012-11-28 11:50:00","0",""
"101","30","hata_ayako@example.com","","","","5","2012-11-28 11:50:00","0",""
"102","30","moriyama_kimiaki@example.com","","","","7","2012-11-28 11:50:00","0",""
"102","30","moriyama_kimiaki@example.com","","","","3","2012-11-28 11:50:00","0",""
"102","30","moriyama_kimiaki@example.com","","","","2","2012-11-28 11:50:00","0",""
"102","30","moriyama_kimiaki@example.com","","","","5","2012-11-28 11:50:00","0",""
"103","30","yamada_noriko@example.com","","","","7","2012-11-28 11:50:00","0",""
"103","30","yamada_noriko@example.com","","","","3","2012-11-28 11:50:00","0",""
"103","30","yamada_noriko@example.com","","","","2","2012-11-28 11:50:00","0",""
"103","30","yamada_noriko@example.com","","","","5","2012-11-28 11:50:00","0",""
"104","30","tamaki_masaaki@example.com","","","","7","2012-11-28 11:50:00","0",""
"104","30","tamaki_masaaki@example.com","","","","3","2012-11-28 11:50:00","0",""
"104","30","tamaki_masaaki@example.com","","","","2","2012-11-28 11:50:00","0",""
"104","30","tamaki_masaaki@example.com","","","","5","2012-11-28 11:50:00","0",""
"105","30","kawai_shibori@example.com","","","","7","2012-11-28 11:50:00","0",""
"105","30","kawai_shibori@example.com","","","","3","2012-11-28 11:50:00","0",""
"105","30","kawai_shibori@example.com","","","","2","2012-11-28 11:50:00","0",""
"105","30","kawai_shibori@example.com","","","","5","2012-11-28 11:50:00","0",""
"106","30","kanamori_shibori@example.com","","","","7","2012-11-28 11:50:00","0",""
"106","30","kanamori_shibori@example.com","","","","3","2012-11-28 11:50:00","0",""
"106","30","kanamori_shibori@example.com","","","","2","2012-11-28 11:50:00","0",""
"106","30","kanamori_shibori@example.com","","","","5","2012-11-28 11:50:00","0",""
"107","30","kobayashi_yuuichi@example.com","","","","7","2012-11-28 11:50:00","0",""
"107","30","kobayashi_yuuichi@example.com","","","","3","2012-11-28 11:50:00","0",""
"107","30","kobayashi_yuuichi@example.com","","","","2","2012-11-28 11:50:00","0",""
"107","30","kobayashi_yuuichi@example.com","","","","5","2012-11-28 11:50:00","0",""
"108","30","kubota_shigeki@example.com","","","","7","2012-11-28 11:50:00","0",""
"108","30","kubota_shigeki@example.com","","","","3","2012-11-28 11:50:00","0",""
"108","30","kubota_shigeki@example.com","","","","2","2012-11-28 11:50:00","0",""
"108","30","kubota_shigeki@example.com","","","","5","2012-11-28 11:50:00","0",""
"109","30","okuda_miyuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"109","30","okuda_miyuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"109","30","okuda_miyuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"109","30","okuda_miyuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"110","30","asami_sayaka@example.com","","","","7","2012-11-28 11:50:00","0",""
"110","30","asami_sayaka@example.com","","","","3","2012-11-28 11:50:00","0",""
"110","30","asami_sayaka@example.com","","","","2","2012-11-28 11:50:00","0",""
"110","30","asami_sayaka@example.com","","","","5","2012-11-28 11:50:00","0",""
"111","30","itou_hideki@example.com","","","","7","2012-11-28 11:50:00","0",""
"111","30","itou_hideki@example.com","","","","3","2012-11-28 11:50:00","0",""
"111","30","itou_hideki@example.com","","","","2","2012-11-28 11:50:00","0",""
"111","30","itou_hideki@example.com","","","","5","2012-11-28 11:50:00","0",""
"112","30","kiyono_mitsuomi@example.com","","","","7","2012-11-28 11:50:00","0",""
"112","30","kiyono_mitsuomi@example.com","","","","3","2012-11-28 11:50:00","0",""
"112","30","kiyono_mitsuomi@example.com","","","","2","2012-11-28 11:50:00","0",""
"112","30","kiyono_mitsuomi@example.com","","","","5","2012-11-28 11:50:00","0",""
"113","30","masui_ken@example.com","","","","7","2012-11-28 11:50:00","0",""
"113","30","masui_ken@example.com","","","","3","2012-11-28 11:50:00","0",""
"113","30","masui_ken@example.com","","","","2","2012-11-28 11:50:00","0",""
"113","30","masui_ken@example.com","","","","5","2012-11-28 11:50:00","0",""
"114","30","nagata_hiroaki@example.com","","","","7","2012-11-28 11:50:00","0",""
"114","30","nagata_hiroaki@example.com","","","","3","2012-11-28 11:50:00","0",""
"114","30","nagata_hiroaki@example.com","","","","2","2012-11-28 11:50:00","0",""
"114","30","nagata_hiroaki@example.com","","","","5","2012-11-28 11:50:00","0",""
"115","30","oota_kanji@example.com","","","","7","2012-11-28 11:50:00","0",""
"115","30","oota_kanji@example.com","","","","3","2012-11-28 11:50:00","0",""
"115","30","oota_kanji@example.com","","","","2","2012-11-28 11:50:00","0",""
"115","30","oota_kanji@example.com","","","","5","2012-11-28 11:50:00","0",""
"116","30","shinohara_hiroshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"116","30","shinohara_hiroshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"116","30","shinohara_hiroshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"116","30","shinohara_hiroshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"117","30","tannba_natsuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"117","30","tannba_natsuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"117","30","tannba_natsuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"117","30","tannba_natsuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"118","30","yamamura_haruomi@example.com","","","","7","2012-11-28 11:50:00","0",""
"118","30","yamamura_haruomi@example.com","","","","3","2012-11-28 11:50:00","0",""
"118","30","yamamura_haruomi@example.com","","","","2","2012-11-28 11:50:00","0",""
"118","30","yamamura_haruomi@example.com","","","","5","2012-11-28 11:50:00","0",""
"119","30","shibazaki_koutarou@example.com","","","","7","2012-11-28 11:50:00","0",""
"119","30","shibazaki_koutarou@example.com","","","","3","2012-11-28 11:50:00","0",""
"119","30","shibazaki_koutarou@example.com","","","","2","2012-11-28 11:50:00","0",""
"119","30","shibazaki_koutarou@example.com","","","","5","2012-11-28 11:50:00","0",""
"120","30","akutsu_asaka@example.com","","","","7","2012-11-28 11:50:00","0",""
"120","30","akutsu_asaka@example.com","","","","3","2012-11-28 11:50:00","0",""
"120","30","akutsu_asaka@example.com","","","","2","2012-11-28 11:50:00","0",""
"120","30","akutsu_asaka@example.com","","","","5","2012-11-28 11:50:00","0",""
"121","30","furukawa_shibori@example.com","","","","7","2012-11-28 11:50:00","0",""
"121","30","furukawa_shibori@example.com","","","","3","2012-11-28 11:50:00","0",""
"121","30","furukawa_shibori@example.com","","","","2","2012-11-28 11:50:00","0",""
"121","30","furukawa_shibori@example.com","","","","5","2012-11-28 11:50:00","0",""
"122","30","taira_meibi@example.com","","","","7","2012-11-28 11:50:00","0",""
"122","30","taira_meibi@example.com","","","","3","2012-11-28 11:50:00","0",""
"122","30","taira_meibi@example.com","","","","2","2012-11-28 11:50:00","0",""
"122","30","taira_meibi@example.com","","","","5","2012-11-28 11:50:00","0",""
"123","30","kamei_hikari@example.com","","","","7","2012-11-28 11:50:00","0",""
"123","30","kamei_hikari@example.com","","","","3","2012-11-28 11:50:00","0",""
"123","30","kamei_hikari@example.com","","","","2","2012-11-28 11:50:00","0",""
"123","30","kamei_hikari@example.com","","","","5","2012-11-28 11:50:00","0",""
"124","30","fujii_saya@example.com","","","","7","2012-11-28 11:50:00","0",""
"124","30","fujii_saya@example.com","","","","3","2012-11-28 11:50:00","0",""
"124","30","fujii_saya@example.com","","","","2","2012-11-28 11:50:00","0",""
"124","30","fujii_saya@example.com","","","","5","2012-11-28 11:50:00","0",""
"125","30","nojima_natsumi@example.com","","","","7","2012-11-28 11:50:00","0",""
"125","30","nojima_natsumi@example.com","","","","3","2012-11-28 11:50:00","0",""
"125","30","nojima_natsumi@example.com","","","","2","2012-11-28 11:50:00","0",""
"125","30","nojima_natsumi@example.com","","","","5","2012-11-28 11:50:00","0",""
"126","30","shiga_hanako@example.com","","","","7","2012-11-28 11:50:00","0",""
"126","30","shiga_hanako@example.com","","","","3","2012-11-28 11:50:00","0",""
"126","30","shiga_hanako@example.com","","","","2","2012-11-28 11:50:00","0",""
"126","30","shiga_hanako@example.com","","","","5","2012-11-28 11:50:00","0",""
"127","30","hiraga_shunji@example.com","","","","7","2012-11-28 11:50:00","0",""
